# ell   Cl_EE[μK^2]   Cl_BB[μK^2]
2.633000000000000000e+03 3.038338224029876596e-07 2.081113777692945555e-14
2.634000000000000000e+03 3.016017511260472903e-07 2.074536138510416560e-14
2.635000000000000000e+03 2.993656019357127347e-07 2.067982815818699821e-14
2.636000000000000000e+03 2.971260251820040816e-07 2.061453431178602146e-14
2.637000000000000000e+03 2.948836712149413665e-07 2.054947606150932866e-14
2.638000000000000000e+03 2.926391903845445722e-07 2.048464962296499104e-14
2.639000000000000000e+03 2.903932330408337874e-07 2.042005121176108932e-14
2.640000000000000000e+03 2.881464495338289417e-07 2.035567704350571365e-14
2.641000000000000000e+03 2.858994902135502297e-07 2.029152333380693842e-14
2.642000000000000000e+03 2.836530054300175281e-07 2.022758629827283802e-14
2.643000000000000000e+03 2.814076455332510845e-07 2.016386215251150578e-14
2.644000000000000000e+03 2.791640608732707227e-07 2.010034711213100977e-14
2.645000000000000000e+03 2.769229018000967431e-07 2.003703739273944330e-14
2.646000000000000000e+03 2.746848186637487578e-07 1.997392920994488078e-14
2.647000000000000000e+03 2.724504618142472260e-07 1.991101877935539659e-14
2.648000000000000000e+03 2.702204816016120245e-07 1.984830231657908720e-14
2.649000000000000000e+03 2.679955283758631890e-07 1.978577603722402070e-14
2.650000000000000000e+03 2.657762524870206493e-07 1.972343615689827778e-14
2.651000000000000000e+03 2.635632689406966413e-07 1.966127935992094192e-14
2.652000000000000000e+03 2.613570513648708261e-07 1.959930420545500040e-14
2.653000000000000000e+03 2.591580380431153294e-07 1.953750972137447799e-14
2.654000000000000000e+03 2.569666672590018010e-07 1.947589493555336790e-14
2.655000000000000000e+03 2.547833772961022078e-07 1.941445887586567282e-14
2.656000000000000000e+03 2.526086064379884112e-07 1.935320057018540173e-14
2.657000000000000000e+03 2.504427929682322194e-07 1.929211904638654785e-14
2.658000000000000000e+03 2.482863751704055997e-07 1.923121333234312333e-14
2.659000000000000000e+03 2.461397913280803073e-07 1.917048245592911821e-14
2.660000000000000000e+03 2.440034797248283094e-07 1.910992544501853520e-14
2.661000000000000000e+03 2.418778786442214144e-07 1.904954132748539273e-14
2.662000000000000000e+03 2.397634263698315365e-07 1.898932913120367771e-14
2.663000000000000000e+03 2.376605611852304839e-07 1.892928788404739915e-14
2.664000000000000000e+03 2.355697213739901708e-07 1.886941661389055339e-14
2.665000000000000000e+03 2.334913452196823792e-07 1.880971434860714628e-14
2.666000000000000000e+03 2.314258710058791290e-07 1.875018011607117735e-14
2.667000000000000000e+03 2.293737370161522022e-07 1.869081294415665559e-14
2.668000000000000000e+03 2.273353815340734071e-07 1.863161186073757735e-14
2.669000000000000000e+03 2.253112428432146843e-07 1.857257589368794849e-14
2.670000000000000000e+03 2.233017592271479480e-07 1.851370407088176853e-14
2.671000000000000000e+03 2.213073689694449536e-07 1.845499542019303698e-14
2.672000000000000000e+03 2.193285103536776682e-07 1.839644896949575968e-14
2.673000000000000000e+03 2.173656216634178737e-07 1.833806374666393933e-14
2.674000000000000000e+03 2.154191411822374579e-07 1.827983877957158174e-14
2.675000000000000000e+03 2.134895071937083613e-07 1.822177309609267383e-14
2.676000000000000000e+03 2.115771579814023659e-07 1.816386572410123404e-14
2.677000000000000000e+03 2.096825318288913329e-07 1.810611569147126192e-14
2.678000000000000000e+03 2.078060670197472559e-07 1.804852202607675697e-14
2.679000000000000000e+03 2.059482018375418638e-07 1.799108375579171873e-14
2.680000000000000000e+03 2.041093745658470709e-07 1.793379990849014987e-14
2.681000000000000000e+03 2.022900234882347647e-07 1.787666951204605308e-14
2.682000000000000000e+03 2.004905868882768067e-07 1.781969159433343419e-14
2.683000000000000000e+03 1.987115030495450051e-07 1.776286518322629588e-14
2.684000000000000000e+03 1.969532102556113271e-07 1.770618930659863452e-14
2.685000000000000000e+03 1.952161467900475544e-07 1.764966299232445910e-14
2.686000000000000000e+03 1.935007509364256544e-07 1.759328526827776284e-14
2.687000000000000000e+03 1.918074609783173558e-07 1.753705516233255472e-14
2.688000000000000000e+03 1.901367151992946522e-07 1.748097170236283743e-14
2.689000000000000000e+03 1.884889518829293256e-07 1.742503391624261049e-14
2.690000000000000000e+03 1.868646093127932901e-07 1.736924083184587658e-14
2.691000000000000000e+03 1.852640595264307247e-07 1.731359176109608856e-14
2.692000000000000000e+03 1.836874095772751058e-07 1.725808715211453148e-14
2.693000000000000000e+03 1.821347002727322804e-07 1.720272773707191851e-14
2.694000000000000000e+03 1.806059724202080427e-07 1.714751424813898490e-14
2.695000000000000000e+03 1.791012668271081339e-07 1.709244741748645956e-14
2.696000000000000000e+03 1.776206243008384804e-07 1.703752797728506513e-14
2.697000000000000000e+03 1.761640856488048233e-07 1.698275665970553054e-14
2.698000000000000000e+03 1.747316916784130098e-07 1.692813419691858471e-14
2.699000000000000000e+03 1.733234831970688340e-07 1.687366132109495659e-14
2.700000000000000000e+03 1.719395010121780635e-07 1.681933876440537509e-14
2.701000000000000000e+03 1.705797859311465983e-07 1.676516725902055654e-14
2.702000000000000000e+03 1.692443787613801796e-07 1.671114753711124564e-14
2.703000000000000000e+03 1.679333203102846279e-07 1.665728033084816185e-14
2.704000000000000000e+03 1.666466513852658169e-07 1.660356637240202465e-14
2.705000000000000000e+03 1.653844127937294611e-07 1.655000639394356927e-14
2.706000000000000000e+03 1.641466453430814607e-07 1.649660112764352780e-14
2.707000000000000000e+03 1.629333898407275038e-07 1.644335130567262286e-14
2.708000000000000000e+03 1.617446870940735698e-07 1.639025766020158339e-14
2.709000000000000000e+03 1.605805779105254000e-07 1.633732092340112885e-14
2.710000000000000000e+03 1.594411030974887090e-07 1.628454182744200394e-14
2.711000000000000000e+03 1.583263034623694233e-07 1.623192110449492184e-14
2.712000000000000000e+03 1.572362198125733370e-07 1.617945948673061461e-14
2.713000000000000000e+03 1.561708929555062443e-07 1.612715770631980804e-14
2.714000000000000000e+03 1.551303636985738863e-07 1.607501649543323421e-14
2.715000000000000000e+03 1.541146728491821894e-07 1.602303658624161575e-14
2.716000000000000000e+03 1.531238612147369479e-07 1.597121871091568790e-14
2.717000000000000000e+03 1.521579696026439557e-07 1.591956360162616696e-14
2.718000000000000000e+03 1.512170388203089541e-07 1.586807199054379135e-14
2.719000000000000000e+03 1.503011096751378432e-07 1.581674460983928051e-14
2.720000000000000000e+03 1.494102229745364169e-07 1.576558219168336339e-14
2.721000000000000000e+03 1.485444195259104430e-07 1.571458546824677523e-14
2.722000000000000000e+03 1.477037401366657420e-07 1.566375517170023864e-14
2.723000000000000000e+03 1.468882256142082140e-07 1.561309203421447625e-14
2.724000000000000000e+03 1.460979167659435736e-07 1.556259678796021699e-14
2.725000000000000000e+03 1.453328543992776414e-07 1.551227016510819927e-14
2.726000000000000000e+03 1.445930793216162381e-07 1.546211289782913938e-14
2.727000000000000000e+03 1.438786323403652106e-07 1.541212571829376626e-14
2.728000000000000000e+03 1.431895542629303266e-07 1.536230935867281200e-14
2.729000000000000000e+03 1.425258858967174597e-07 1.531266455113699921e-14
2.730000000000000000e+03 1.418876680491323245e-07 1.526319202785706000e-14
2.731000000000000000e+03 1.412748871349239706e-07 1.521389227001357825e-14
2.732000000000000000e+03 1.406873119982139661e-07 1.516476475482657036e-14
2.733000000000000000e+03 1.401246570904671345e-07 1.511580870852591087e-14
2.734000000000000000e+03 1.395866368631482198e-07 1.506702335734147113e-14
2.735000000000000000e+03 1.390729657677219927e-07 1.501840792750312882e-14
2.736000000000000000e+03 1.385833582556532237e-07 1.496996164524075531e-14
2.737000000000000000e+03 1.381175287784067099e-07 1.492168373678422828e-14
2.738000000000000000e+03 1.376751917874471953e-07 1.487357342836342225e-14
2.739000000000000000e+03 1.372560617342394770e-07 1.482562994620820544e-14
2.740000000000000000e+03 1.368598530702483520e-07 1.477785251654845552e-14
2.741000000000000000e+03 1.364862802469385379e-07 1.473024036561404385e-14
2.742000000000000000e+03 1.361350577157748848e-07 1.468279271963485443e-14
2.743000000000000000e+03 1.358058999282221632e-07 1.463550880484075232e-14
2.744000000000000000e+03 1.354985213357450377e-07 1.458838784746161203e-14
2.745000000000000000e+03 1.352126363898083584e-07 1.454142907372731125e-14
2.746000000000000000e+03 1.349479595418769222e-07 1.449463170986771819e-14
2.747000000000000000e+03 1.347042052434154734e-07 1.444799498211271683e-14
2.748000000000000000e+03 1.344810879458887824e-07 1.440151811669217538e-14
2.749000000000000000e+03 1.342783221007616727e-07 1.435520033983596838e-14
2.750000000000000000e+03 1.340956221594988356e-07 1.430904087777396718e-14
2.751000000000000000e+03 1.339327025735651474e-07 1.426303895673605263e-14
2.752000000000000000e+03 1.337892777944252464e-07 1.421719380295209292e-14
2.753000000000000000e+03 1.336650622735440619e-07 1.417150464265196891e-14
2.754000000000000000e+03 1.335597704623862587e-07 1.412597070206554406e-14
2.755000000000000000e+03 1.334731168124167132e-07 1.408059120742270393e-14
2.756000000000000000e+03 1.334048157751000636e-07 1.403536538495331676e-14
2.757000000000000000e+03 1.333545818019011863e-07 1.399029246088725547e-14
2.758000000000000000e+03 1.333221293442848255e-07 1.394537166145439932e-14
2.759000000000000000e+03 1.333071728537157782e-07 1.390060221288461969e-14
2.760000000000000000e+03 1.333094267816587885e-07 1.385598334140778951e-14
2.761000000000000000e+03 1.333286055795786269e-07 1.381151427325378489e-14
2.762000000000000000e+03 1.333644236989400905e-07 1.376719423465248034e-14
2.763000000000000000e+03 1.334165955912079234e-07 1.372302245183374567e-14
2.764000000000000000e+03 1.334848357078469755e-07 1.367899815102746328e-14
2.765000000000000000e+03 1.335688585003219910e-07 1.363512055846350137e-14
2.766000000000000000e+03 1.336683784200976875e-07 1.359138890037173606e-14
2.767000000000000000e+03 1.337831099186388355e-07 1.354780240298203398e-14
2.768000000000000000e+03 1.339127674474103380e-07 1.350436029252428227e-14
2.769000000000000000e+03 1.340570654578768331e-07 1.346106179522834756e-14
2.770000000000000000e+03 1.342157184015031709e-07 1.341790613732410911e-14
2.771000000000000000e+03 1.343884241544233723e-07 1.337489272294045239e-14
2.772000000000000000e+03 1.345748142914485119e-07 1.333202166780235869e-14
2.773000000000000000e+03 1.347745038120590739e-07 1.328929326553381709e-14
2.774000000000000000e+03 1.349871077157353303e-07 1.324670780975881982e-14
2.775000000000000000e+03 1.352122410019577917e-07 1.320426559410136071e-14
2.776000000000000000e+03 1.354495186702067566e-07 1.316196691218543041e-14
2.777000000000000000e+03 1.356985557199626561e-07 1.311981205763502904e-14
2.778000000000000000e+03 1.359589671507058418e-07 1.307780132407414096e-14
2.779000000000000000e+03 1.362303679619167447e-07 1.303593500512676628e-14
2.780000000000000000e+03 1.365123731530757163e-07 1.299421339441688937e-14
2.781000000000000000e+03 1.368045977236631613e-07 1.295263678556851033e-14
2.782000000000000000e+03 1.371066566731594313e-07 1.291120547220561825e-14
2.783000000000000000e+03 1.374181650010450101e-07 1.286991974795220853e-14
2.784000000000000000e+03 1.377387377068001435e-07 1.282877990643227340e-14
2.785000000000000000e+03 1.380679897899053154e-07 1.278778624126980352e-14
2.786000000000000000e+03 1.384055362498409305e-07 1.274693904608879271e-14
2.787000000000000000e+03 1.387509920860872873e-07 1.270623861451323477e-14
2.788000000000000000e+03 1.391039722981248697e-07 1.266568524016712353e-14
2.789000000000000000e+03 1.394640918854340030e-07 1.262527921667445121e-14
2.790000000000000000e+03 1.398309658474950653e-07 1.258502083765920848e-14
2.791000000000000000e+03 1.402042091837885138e-07 1.254491039674538915e-14
2.792000000000000000e+03 1.405834368937946739e-07 1.250494818755698547e-14
2.793000000000000000e+03 1.409682639769939236e-07 1.246513450371799438e-14
2.794000000000000000e+03 1.413583054328666939e-07 1.242546963885240499e-14
2.795000000000000000e+03 1.417531762608933628e-07 1.238595388658420795e-14
2.796000000000000000e+03 1.421524914605543084e-07 1.234658754053740180e-14
2.797000000000000000e+03 1.425558660313299353e-07 1.230737089433597721e-14
2.798000000000000000e+03 1.429629149727005686e-07 1.226830424160392482e-14
2.799000000000000000e+03 1.433732532841466923e-07 1.222938787596523847e-14
2.800000000000000000e+03 1.437864959651486314e-07 1.219062209104391196e-14
2.801000000000000000e+03 1.442022580151867640e-07 1.215200718046393752e-14
2.802000000000000000e+03 1.446201544337415213e-07 1.211354343784931371e-14
2.803000000000000000e+03 1.450398002202932811e-07 1.207523115682402014e-14
2.804000000000000000e+03 1.454608103743223952e-07 1.203707063101206166e-14
2.805000000000000000e+03 1.458827998953092680e-07 1.199906215403742737e-14
2.806000000000000000e+03 1.463053837827343306e-07 1.196120601952410791e-14
2.807000000000000000e+03 1.467281770360779081e-07 1.192350252109609869e-14
2.808000000000000000e+03 1.471507946548204051e-07 1.188595195237739350e-14
2.809000000000000000e+03 1.475728516384421996e-07 1.184855460699198144e-14
2.810000000000000000e+03 1.479939629864237226e-07 1.181131077856385790e-14
2.811000000000000000e+03 1.484137644656518751e-07 1.177422026314427710e-14
2.812000000000000000e+03 1.488319749126398351e-07 1.173728086649356645e-14
2.813000000000000000e+03 1.492483339313072771e-07 1.170048989679929958e-14
2.814000000000000000e+03 1.496625811255738226e-07 1.166384466224906430e-14
2.815000000000000000e+03 1.500744560993592254e-07 1.162734247103044213e-14
2.816000000000000000e+03 1.504836984565831864e-07 1.159098063133101300e-14
2.817000000000000000e+03 1.508900478011653802e-07 1.155475645133836788e-14
2.818000000000000000e+03 1.512932437370255341e-07 1.151866723924008514e-14
2.819000000000000000e+03 1.516930258680832432e-07 1.148271030322374628e-14
2.820000000000000000e+03 1.520891337982582347e-07 1.144688295147693596e-14
2.821000000000000000e+03 1.524813071314702627e-07 1.141118249218724043e-14
2.822000000000000000e+03 1.528692854716389751e-07 1.137560623354223806e-14
2.823000000000000000e+03 1.532528084226840728e-07 1.134015148372951665e-14
2.824000000000000000e+03 1.536316155885252037e-07 1.130481555093665298e-14
2.825000000000000000e+03 1.540054465730820953e-07 1.126959574335123488e-14
2.826000000000000000e+03 1.543740409802744221e-07 1.123448936916084228e-14
2.827000000000000000e+03 1.547371384140218585e-07 1.119949373655306458e-14
2.828000000000000000e+03 1.550944784782441318e-07 1.116460615371548013e-14
2.829000000000000000e+03 1.554458007768609165e-07 1.112982392883566887e-14
2.830000000000000000e+03 1.557908449137919401e-07 1.109514437010122177e-14
2.831000000000000000e+03 1.561293504929568504e-07 1.106056478569971877e-14
2.832000000000000000e+03 1.564610571182753221e-07 1.102608248381873664e-14
2.833000000000000000e+03 1.567857043936670558e-07 1.099169477264586794e-14
2.834000000000000000e+03 1.571030319230517792e-07 1.095739896036869102e-14
2.835000000000000000e+03 1.574127793103491401e-07 1.092319235517478897e-14
2.836000000000000000e+03 1.577146861594788659e-07 1.088907226525174804e-14
2.837000000000000000e+03 1.580084920743606047e-07 1.085503599878714500e-14
2.838000000000000000e+03 1.582939366589140573e-07 1.082108086396856925e-14
2.839000000000000000e+03 1.585707595170589776e-07 1.078720416898360230e-14
2.840000000000000000e+03 1.588387002527149606e-07 1.075340322201982724e-14
2.841000000000000000e+03 1.590974984698017338e-07 1.071967533126482401e-14
2.842000000000000000e+03 1.593468937722389981e-07 1.068601780490617884e-14
2.843000000000000000e+03 1.595866257639464543e-07 1.065242795113147483e-14
2.844000000000000000e+03 1.598164340488438034e-07 1.061890307812829348e-14
